username,review,rating,tahun,aplikasi,clean_text
Rohman Novanda,orang gak ada apa apa masak brimo diblok,1,2025,brimo,orang tidak masak brimo blok
bambang haryanto,aplikasi internet banking paling jelek diantara bank yg lain...mau daftar aplikasi susah nya setengah mati,1,2025,brimo,aplikasi internet banking jelek bank lainmau daftar aplikasi susah mati
Femas Herlianto,susah untuk buka rekening online nya,1,2025,brimo,susah buka rekening online
Baronz Ndy,bank tolol susah banget di tlp!!!,1,2025,brimo,bank tolol susah banget tlp
Eka Suputra,tidak bisa lagi transfer ke dana,1,2025,brimo,tidak bisa transfer dana
ichvan saputra,"kurang bagus, aplikasi dan pelayanan kurang memuaskan",1,2025,brimo,kurang bagus aplikasi layan kurang muas
FARUK FIRMANSYAH,"aplikasi sampah, cuman ganti hp doang log-in nya susah setengah mati, apk gak guna nyusahin doang",1,2025,brimo,aplikasi sampah cuman ganti handphone login susah mati aplikasi tidak nyusahin
dhayz suzazeah,layana Customer service 1500017 sangat jelek ... suruh nunggu sampe 25 menit sampe pulasa abis gak ada yang angkat telpon nya,1,2025,brimo,layana customer service sangat jelek suruh nunggu menit pulasa abis tidak angkat telpon
Rayhan Rizki Ardani,"Hilang jaringan, padahal cuman mau liat nomor rekening Kacaw nih bank",1,2025,brimo,hilang jaring cuman liat nomor rekening kacaw bank
Mahrup,kenapa jadi jelek ah slalu ada tutup trus,1,2025,brimo,jelek ah slalu tutup
Anik Puji Lestari,susah banget telpon kontak BRI....,1,2025,brimo,susah banget telpon kontak bri
Zainul Arifin,semoga g ada yg download aplikasi in.SERING KALI MELAKUKAN POTONGAN SALDO NASABAH....,1,2025,brimo,moga tidak download aplikasi insering potong saldo nasabah
Muhammad Ahlan Fadli Rahman,ini gasalah nelp call center lebih dari 5 menit? slow respon amat gaada slanya emang sekelas bri ? payah,1,2025,brimo,gasalah nelp call center menit slow respon tidak slanya kelas bri payah
Lia Wati,ini knp brimo g bisa dibuka ya Allah g bisa buat transaksi,1,2025,brimo,brimo tidak bisa buka allah tidak bisa transaksi
ASMA MAULANA ROHIM,sering kena potong an dan juga sering gangguan makin malas pakek bri,1,2025,brimo,kena potong an ganggu malas pakek bri
Iwan Setiawan,"aplikasi apa ini ,login lagi ngga bisa harus logut dulu ,login nomor tidak sesuia ngga jelas,buat apa pake userid ,semkin hari semakin ngga jelas ,benerin lagi biar bisa login dengan mudah kasih lah kenyamanan untuk nasabah",1,2025,brimo,aplikasi login tidak bisa logut login nomor tidak sesuia tidak jelasbuat pakai userid semkin tidak benerin bisa login mudah kasih nyaman nasabah
Maulana Ainul,"aplikasi tolol , telpon bebas pulsa ga bisa nunggu nya lama banget, giliran berpulsa juga sama",1,2025,brimo,aplikasi tolol telpon bebas pulsa tidak bisa nunggu lama banget gilir pulsa
FATYH CHANNEL,setiap ada uang masuk dan keluar kena potong 750 rupiah... buset jg,1,2025,brimo,uang masuk kena potong rupiah buset
Muhamad Zulfikar,tranafer qris 3 kali gagal tapi saldo dipotong kenapa ga otomatis refund.,1,2025,brimo,tranafer qris gagal saldo potong tidak otomatis refund
Henryco T,"apa coba jaringan bagus tapi mau daftar muter"" terus buka apk lain lancar"" aja tapi di apk ini lelet banget",1,2025,brimo,coba jaring bagus daftar muter buka aplikasi lancar aplikasi lelet banget
Novita sari Novi,Kenapa aplikasi brimo gak bisa dibuka .tidk dapat masuk.aplikasi diroot katanya,1,2025,brimo,aplikasi brimo tidak bisa buka tidk masukaplikasi diroot
MOCH LUTFI,"knp ini brimo, ketika mau login gagal trus, mohon cepat diatasi 🙏🙏🙏",1,2025,brimo,brimo login gagal mohon cepat atas
Perdi Hermawan,sekelas BRI lemotttttt cuman ujan grimis doang mau buka m-bengking,1,2025,brimo,kelas bri lemott cuman ujan grimis buka mbengking
Diki Darma Wijaya,"ini kenapa ga bisa login,katnya tidak ada internet pdahal saya pake wifi,buka aplikasi lain lancar lancar aja",1,2025,brimo,tidak bisa loginkatnya tidak internet pdahal pakai wifibuka aplikasi lancar lancar
Andri Yansah,pinjaman harus payrol mau pinjam aja sulit konyol,1,2025,brimo,pinjam payrol pinjam sulit konyol
BRTG,"sering gagal masuk apk, dg notif jaringan buruk. padahal udh buat browsing, streaming yt, tik tok aman. udh coba ganti kuota wifi sama aja",1,2025,brimo,gagal masuk aplikasi dg notif jaring buruk browsing streaming yt tik tok aman coba ganti kuota wifi
WILDAN SEPTIAWAN,"Malah tidak bisa login setelah update di minta foto KTP, setelah di foto malah tidak bisa tetap transaksi belum berhasil. udah coba berhari hari tetep gak bisa mohon solunya, / hilangkan aja fitur foto KTP",1,2025,brimo,tidak bisa login update foto ktp foto tidak bisa transaksi hasil coba hari tetep tidak bisa mohon solunya hilang fitur foto ktp
Iskandar Muda,Transaksi gagal tapi saldo berkurang,1,2025,brimo,transaksi gagal saldo kurang
SUTIEK BAMBU,tlng dong benahi jngn persulit penguna,1,2025,brimo,tlng benah jngn sulit penguna
bambang rasmadi,tak profesional susah mau daftar brimo,1,2025,brimo,profesional susah daftar brimo
Rizky Kurniawan,makin di update makin sering eror ngeribetin harus instal ulang,1,2025,brimo,update error ngeribetin instal ulang
Deni Haryadi,ribet,1,2025,brimo,ribet
Farhan,pelayanannya lama,1,2025,brimo,layan lama
Angelina Namatukan,"makan uang trlalu banyak, ditanya maintenance atau tidak tidak ada jawaban. Stop pake bri Kenapa kalau mau transfer selalu muncul notifkasi bertuliskan ""demi keamanan dan kenyamanan pastikan untuk menutup aplikasi lainnya terlebih dahulu, setelah itu lanjut untuk membuka brimo lagi untuk melanjutkan transaksimu"" padahal tidak lagi buka aplikasi lain, hanya buka brimo saja. Ribet",1,2025,brimo,makan uang trlalu maintenance tidak tidak stop pakai bri transfer muncul notifkasi tulis aman nyaman pasti tutup aplikasi buka brimo lanjut transaksi tidak buka aplikasi buka brimo ribet
Mkhoirulanam Anam,kok makin lemot ya masuknya,1,2025,brimo,lama masuk
Risna Guslan,"knp bkyak sekali ikan nya muncul,menganggu buat saya",1,2025,brimo,bkyak ikan munculmenganggu
Maurits Bayuwarta,saya kecewa dengan bank bri karena telah kehilangan uang saya. cukup sudah pakai bri,1,2025,brimo,kecewa bank bri hilang uang pakai bri
Ahmad Yusuf,BRI sekarang kebanyakan kendala,1,2025,brimo,bri banyak kendala
Paolo Maldini,tidak bisa di daftar 😒,1,2025,brimo,tidak bisa daftar
Iren Gani,pake qris udh saldonya kepotong trus transaksinya gagal,1,2025,brimo,pakai qris saldo potong transaksi gagal
Titin Fatimah,ini brimo kenapa gabisa di buka malah ada tulisan selesaikan dulu telepon anda. maksudnya apa ?? sama ada tulisan akun di batasi sementara demi keamanan,1,2025,brimo,brimo tidak bisa buka tulis selesai telepon maksud tulis akun batas aman
Ivon Oktober,knp ga bisa isi shopeepay... apa LG gangguan,1,2025,brimo,tidak bisa isi shopeepay ganggu
irma Wati,"kenapah sy tidak bisa menulis simbol di bagiyan usernem,jika sprt itu bukankah saya jadi tidak bisa masuk membuka aplikasi brimo... ...",1,2025,brimo,kenapah tidak bisa tulis simbol bagiyan usernemjika sprt tidak bisa masuk buka aplikasi brimo
Putra Dhawy,tidak bisa log in. ketika log in apk mengatakan kalau ada masalah di jaringan data. kalau memang masalah nya itu kenapa saya bisa buka PlayStore saat ini? dan saya sudah mengirim laporan lewat email ujung nya di suruh melapor ke Sabrina di whatsapp. sudah melapor di Sabrina di whatsapp kok malah di nyatakan saya belum mempunyai akun? kalau seperti ini terus lebih baik pindah ke nasabah lain saja. terlalu banyak kerusakan yang merugikan pengguna di apk ini dan sangat lama di tangani.,1,2025,brimo,tidak bisa log in log in aplikasi jaring data bisa buka playstore kirim lapor email ujung suruh lapor sabrina whatsapp lapor sabrina whatsapp nyata akun pindah nasabah rusa rugi guna aplikasi sangat lama tangan
ARLIAN 01,"jelek saat langkah terakhir bikin pin selalu kesalahan sistem, apa2 an anjirrr udah 3 hari bikin ngak jadi2",1,2025,brimo,jelek langkah pin salah sistem an anjirr ngak
ARY Kelitih,gampang bet eror,1,2025,brimo,gampang bet error
Hujan Api,"bri ga jelas,, transaksi gak masuk uang di potong. pergi ke cabang malah ga di layani.. di telp susah nunggu sampai habis pulsa",1,2025,brimo,bri tidak transaksi tidak masuk uang potong pergi cabang tidak layan telp susah nunggu habis pulsa
Junaidi,pelayanannya buruk sekali,1,2025,brimo,layan buruk
40_Aryo musi Rahadi,kalo maintance adain pemberitahuan dlu dong,1,2025,brimo,maintance adain pemberitahuan
Liu Liu,uang 900k tiba tiba hilang,1,2025,brimo,uang k hilang
Justin Holland,"bank yg tdk bertanggung jawab, transaksi d proses tapi tdk prnh kembali ke saldo",1,2025,brimo,bank tidak tanggung transaksi proses tidak prnh saldo
The Host,"Kenapa proses transfernya lama sekali woy,mana gagal teruss lagii astagaa",1,2025,brimo,proses transfer lama woymana gagal teruss lagi astagaa
rollalea lindo,"telpn pengaduan dpt antrian pertama namun disuruh menunggu, setelah menunggu lama tidak juga ada respon, hanya iklan khas bri, masih juga ditunggu sampai kehabisa pulsa tidak juga ada respon! begitupun chat, disuruh menunggu sebentar, menunggu dari jam 2 baru di bls jam 9! beginikah pelayanan bank milih negara?",1,2025,brimo,telpn adu dpt antri suruh tunggu tunggu lama tidak respon iklan khas bri tunggu kehabisa pulsa tidak respon chat suruh tunggu sebentar tunggu jam bls jam layan bank milih negara
Aan Terjal,aplikasi udah enak bikin gampang gak ada admin tapi kenapa sekarang top up gopay driver sekarang kena admin padahal dari dulu gak ada admin,1,2025,brimo,aplikasi enak gampang tidak top up gopay driver kena tidak
Desfi Ida,"sekarang2 ini sering login baru salah password 1x langsung blokir dgn keterangan salah sudah 3x, pdhl blm 3x",1,2025,brimo,login salah password langsung blokir terang salah
Graka Athallah,"ini siap update kok malah jelek sih, periksa sinyal mulu.setiap mau bayar sinyal pasti nge drop",1,2025,brimo,update jelek periksa sinyal mulusetiap bayar sinyal nge drop
Surya hadiningrat,aplikasi sering eror,1,2025,brimo,aplikasi error
Anggun Manik,"tll jiir, verifikasi KTP nya error mulu",1,2025,brimo,tll jiir verifikasi ktp error
Dhito agiyan saputra,"bank gila udah customer service lemot, pelayanan gajelas bener bener bad attitude potongan banyak, dipaksa asuransi padhal gamau tetep aja dipotong, badd banget pelayanannya, ditambah apk brimo yang gajelassss",1,2025,brimo,bank gila customer service lama layan tidak bad attitude potong paksa asuransi padhal gamau tetep potong badd banget layan tambah aplikasi brimo gajelass
Pa'Rd,nelpon cs bri di 1500017 suruh nunggu ama bagian csnya udah nunggu 25 mneit lebih ga ada jawaban lagi . sampe pulsaku 50rb habiiis .. ya Allah itu pulsa buat beli beras dpt 5 liter .. tega bgt BRI ktnya bank rakyat tp nyengsarain rakyat,1,2025,brimo,nelpon customer service bri suruh nunggu ama csnya nunggu mneit tidak pulsa ribu habiis allah pulsa beli beras dpt liter tega banget bri ktnya bank rakyat nyengsarain rakyat
Setia Teratai,kenapa sya tidak bisa login.. ada perbaikan terus munculnya..,1,2025,brimo,sya tidak bisa login baik muncul
Mang Atee,"Kayanya orang kismin dilarang punya brimo, knapa karna mau masuk aplikasi aja hasil hosport dari orang gag bisa buka brimo dikarenakan baru verikasi user name, jadi pas mau masuk ada tulisan DATA ANDA BELUM DIAKTIFKAN JADI INTINYA ORANG MISKIN JANGAN HARAP BISA MEMILIKI APLIKASI BRIMO,",1,2025,brimo,kaya orang kismin larang brimo knapa masuk aplikasi hasil hosport orang gag bisa buka brimo verikasi user name cocok masuk tulis data aktif inti orang miskin harap bisa milik aplikasi brimo
ImaginationRocket,"panggilan bebas pulsa menunggu lama ttp tdk ada yg melayani ,berulang ulang seperti itu",1,2025,brimo,panggil bebas pulsa tunggu lama tidak layan ulang ulang
Rian Bais,uang hilang hubungin teller BRI juga lebih banyak makan pulsa dari pada jawaban nya kebiasaan BRI gak jelas keuangan kita,1,2025,brimo,uang hilang hubungin teller bri makan pulsa biasa bri tidak uang
Tiara Febriani,ga bisa log in hoeee... sangat buruk so sad,1,2025,brimo,tidak bisa log in hoee sangat buruk so sad
Khoirul Huda,kenapa apk brimo sekarang tidak bisa di gunakan lagi,1,2025,brimo,aplikasi brimo tidak bisa
Maya Aulia,Penanganan Custoumer service nya lambat. udah abis pulsa 30ribu nelpon masih juga gak jelas penanganannya,1,2025,brimo,tangan custoumer service lambat abis pulsa ribu nelpon tidak tangan
boonsskyyy,"mau daftar akun gabisa, customer service lelet bgt",1,2025,brimo,daftar akun tidak bisa customer service lelet banget
Kadek Cahyadi,"saya melakukan top up GO-PAY hampir 3 hari belum masuk, cek aktivitas masih proses,sedangkan memakai M-banking lain 1 detik langsung masuk apalagi transaksi tidak bisa di batalkan, menyebabkan uang saya tidak bisa di gunakan mohon segera di perbaiki layanannya",1,2025,brimo,top up gopay masuk cek aktivitas prosessedangkan pakai mbanking detik langsung masuk transaksi tidak bisa batal sebab uang tidak bisa mohon baik layan
Riyan Ariyo,"Aplikasi aneh habis update terus bertransaksi, malah gagal tapi saldo tetep kepotong udah laporan tpi di proses terus",1,2025,brimo,aplikasi aneh habis update transaksi gagal saldo tetep potong lapor proses
Hendry Sihombing,Aplikasi aneh.. menghambat urusan orang. mau transaksi cepat malah ga bisa dibuka aplikasinya. aneh.,1,2025,brimo,aplikasi aneh hambat urus orang transaksi cepat tidak bisa buka aplikasi aneh
Ervan,"aplikasi bank paling buruk, ngilangin uang nasabah terus, solusi nya cuma minta maaf !!",1,2025,brimo,aplikasi bank buruk ngilangin uang nasabah solusi maaf
MOHAMMAD HUDAN BUDAYA ARDIANSYAH,"Versi 2.89 sampek update 2.90 tetep gak bisa simpan fast menu, setelah brimo ditutup kembali fast menu bawaan brimo, berikutnya tolong d perbaiki pada waktu salin dan tempel nomor rekening spasi di nomor rekening dihilangkan jadikan nomor panjang tanpa spasi",1,2025,brimo,versi sampek update tetep tidak bisa simpan fast menu brimo tutup fast menu bawa brimo tolong baik salin tempel nomor rekening spasi nomor rekening hilang jadi nomor spasi
Boozen TV,"udah 2 kali ini transaksi gagal tapi saldo berkurang, kecewa berat udh nyari uang susah duit entah ilang kemana",1,2025,brimo,transaksi gagal saldo kurang kecewa berat nyari uang susah uang ilang mana
sahril armin,"saldo kepotong kaga jelas, padahal transaksi gagal, aplikasinya tempat menyimpan atau mau mencuri dengan gaya, saya call semua cuman di ulang² aja kata² itu mulu",1,2025,brimo,saldo potong kaga transaksi gagal aplikasi simpan curi gaya call cuman ulang
Eko Dwi Prasetyo,"call center slow respon,pulsa reguler habis 100rb,layananan contact gratis brimo juga disuruh ke telpon biasa tapi habis pulsa disuruh menunggu dan menunggu,tolong yang fast respon 🙏",1,2025,brimo,call center slow responpulsa reguler habis rblayananan contact gratis brimo suruh telpon habis pulsa suruh tunggu menunggutolong fast respon
kiano atmajaya,"ini aplikasi sampah, bank lain bisa daftar lewat online rapi ini bank negara busuk banget aplikasi nya ganguan terus dan harus di suruh kebank hanya untuk mendaftar kan brimo.",1,2025,brimo,aplikasi sampah bank bisa daftar online rapi bank negara busuk banget aplikasi ganguan suruh bank daftar brimo
Anwar Rull,"ada apa ini,? kok aplikasi mendadak terhenti saat mau login dengan sidik jari",1,2025,brimo,aplikasi dadak henti login sidik jari
Lala Po,"setelah update tidak bisa login ke aplikasi,, kecewa",1,2025,brimo,update tidak bisa login aplikasi kecewa
RIDHA AMALIA,brimo sekarang selalu tertahan uang.kecewa sih. 2 kli setor tunai hilang 50 dan top up dana 100 ribu tertahan sdh d ajukan TPI prosesnya lama kmbali uang.,1,2025,brimo,brimo tahan uangkecewa kli setor tunai hilang top up dana ribu tahan aju proses lama kmbali uang
andik yana,"biaya notifikasi di bebankan ke pemilik aplikasi, terlalu perhitungan aplikasi ini, satu notifikasi 750, setiap hari selalu dpat notifikasi,,🤦‍♀️🤦‍♀️ Lebih enak aplikasi Bank Swasta",1,2025,brimo,biaya notifikasi beban milik aplikasi hitung aplikasi notifikasi dpat notifikasi enak aplikasi bank swasta
Nurul Apriliani Khafita,proses lama,1,2025,brimo,proses lama
Prema Anang,"tidak bisa login dengan alasan ""periksa koneksi internet""padahal sinyal sudah bagus, tolong segera diperbaiki!",1,2025,brimo,tidak bisa login alas periksa koneksi internetpadahal sinyal bagus tolong baik
Freedom xlm,"Makin kesini kok makin sering error ini...saat melakukan transaksi muncul notif tunggu beberapa saat, kalau gak gitu demi keamanan silahkan selesaikan panggilan tlp. Makin dipersulit",1,2025,brimo,kesini error inisaat transaksi muncul notif tunggu tidak gitu aman silah selesai panggil tlp sulit
Aulia Rahman,"aplikasi aneh, udh beberapa hari brimo nggk bisa di buka, aplikasi rusak...bank2 lain aplikasinya semakin baik ini malah makin buruk pelayayanannya....mendingan pindah bke bank lain....!!! kepuasan semakin menurun...!!",1,2025,brimo,aplikasi aneh brimo tidak bisa buka aplikasi rusakbank aplikasi buruk pelayayanannyamendingan pindah bke bank puas turun
Muhammad Akbar Maulana,"MENDING HAPUS AJA LAYANAN CALL CENTER LU, MAU BEBAS PULSA ATAU PAKE PULSA CS GAK ADA YANG ANGKAT. BANK TOLOL",1,2025,brimo,mending hapus layan call center bebas pulsa pakai pulsa customer service tidak angkat bank tolol
Agung Nugroho Setyo Pamungkas,buka rekening gagal terus,1,2025,brimo,buka rekening gagal
